log_loan_amnt,term_num,emp_length,log_annual_inc,dti,revol_util,log_revol_bal,credit_hist_months,inst_to_inc_ratio,state_risk_score,home_ownership,purpose_grouped,target
10.357774570341576,36.0,1.0,11.002116507732017,22.1,52.9,9.570668634412817,171,0.21144171165766848,0.6884057971014492,1,0,1
10.085850775128717,60.0,10.0,11.407576060361786,9.52,22.8,9.668650902630873,260,0.0752139714704706,0.7072829131652661,1,0,0
9.90353755128617,36.0,7.0,11.736077016252437,26.56,46.0,11.01690634852121,364,0.059270470034876656,0.7272727272727273,4,0,1
8.922791623969637,36.0,10.0,11.951186847493476,27.88,95.8,11.847853653018875,171,0.021642789615300705,0.6820652173913043,1,2,0
8.987321812850125,36.0,2.0,10.596659732783579,28.05,14.6,8.235095497258357,283,0.07648905328401479,0.6708507670850767,4,1,1
10.26729698537546,36.0,0.0,10.545367754151743,22.93,37.7,9.064736398117391,156,0.31941176470588234,0.6953405017921147,4,1,0
9.61587214452889,36.0,6.0,11.951186847493476,10.28,17.3,9.87189368094495,231,0.03285070176714421,0.7072829131652661,1,0,1
8.987321812850125,36.0,1.0,11.177466714598282,20.96,12.8,8.466320861042481,213,0.04426334041839132,0.6857923497267759,4,3,0
10.092081066090932,60.0,10.0,11.156264806643742,17.45,11.4,8.93642970360832,297,0.10567616979946294,0.7017964071856287,4,0,1
9.096723645189215,36.0,0.0,10.308985993422082,34.48,37.0,9.141633173966392,458,0.1259736105557777,0.6708507670850767,3,0,1
9.392745258631441,36.0,2.0,11.608244735642321,6.83,34.2,8.91905180393029,173,0.041423844671490385,0.6698911729141476,4,0,1
9.210440366976517,36.0,9.0,10.606114656295205,29.63,49.1,9.390325868972589,169,0.11039512774806892,0.7354260089686099,4,0,0
9.392745258631441,60.0,1.0,11.289794413577894,14.19,47.2,8.871365005136852,298,0.04471879218117283,0.6698911729141476,4,0,1
9.392745258631441,36.0,10.0,10.778977123006351,10.85,79.1,8.448700194970938,318,0.0938340414896276,0.7072829131652661,3,0,1
9.90353755128617,60.0,10.0,11.604784240981413,13.65,84.5,9.66770192587285,290,0.03350262697022767,0.7518796992481203,4,1,1
10.002246324559392,60.0,10.0,10.736418414365376,24.43,39.3,9.40137386937216,282,0.14931409197600626,0.6573426573426573,4,1,0
8.60813018640834,36.0,4.0,9.755625391793744,21.02,76.6,8.23031079913502,243,0.1394994786235662,0.7072829131652661,4,1,1
9.61587214452889,60.0,10.0,10.645448706505872,29.06,83.7,9.834887461043872,242,0.11349043130534132,0.6996587030716723,4,0,0
8.517393171418904,36.0,10.0,10.859018228147887,17.56,65.9,9.635477379881811,177,0.03831038991002077,0.6996587030716723,1,0,1
9.140561477368266,36.0,1.0,10.768506042432708,23.19,12.5,7.13966033596492,184,0.07563141943088061,0.6820652173913043,4,3,1
8.395251520610994,36.0,1.0,11.002116507732017,2.94,62.8,8.388905171114706,160,0.028096380723855226,0.7429906542056075,4,0,1
10.239995502805316,60.0,1.0,11.763691965388299,20.98,88.9,9.40771473139643,142,0.06356698207171314,0.7248322147651006,1,0,1
7.824445930877619,36.0,10.0,10.87806606028079,20.63,30.2,9.669914805731379,175,0.019428808571644154,0.7058823529411765,4,3,1
8.517393171418904,36.0,1.0,10.410335274932896,5.21,1.3,4.343805421853684,161,0.05693966036372396,0.7072829131652661,3,3,1
9.90353755128617,36.0,4.0,11.002116507732017,17.14,54.3,9.762557428101923,284,0.1317636472705459,0.6983471074380165,4,0,1
9.392745258631441,60.0,10.0,11.951186847493476,5.52,25.6,9.155356063643422,218,0.02184454369708686,0.6708507670850767,4,0,0
10.12667110305036,60.0,10.0,10.434145214930487,0.95,4.3,7.346655163176539,198,0.18771257203339994,0.6857923497267759,4,1,1
8.476579508530941,36.0,7.0,10.645448706505872,25.86,16.7,7.462789157412448,249,0.05061982290774065,0.6708507670850767,4,0,1
9.61587214452889,36.0,2.0,10.933124826700707,6.76,28.7,8.976893927666076,185,0.10826394344069126,0.6708860759493671,1,2,0
10.286229773537025,36.0,3.0,11.695255355062795,5.89,53.8,9.366146823114383,143,0.10252474752524747,0.7072829131652661,1,0,1
9.680406499268875,60.0,10.0,11.184435286790631,23.96,29.6,8.014666370464942,215,0.06750208298616897,0.7248322147651006,4,0,0
9.210440366976517,36.0,10.0,11.170449240431308,13.5,77.3,9.074635189810808,241,0.06047653917647721,0.7433628318584071,1,0,1
8.77971129020447,36.0,1.0,10.239995502805316,24.73,8.4,7.108244139731541,116,0.11069970012851635,0.7248322147651006,4,3,1
9.210440366976517,36.0,1.0,10.645448706505872,11.51,63.1,9.124564594954778,272,0.09215367037989146,0.7429906542056075,4,0,1
10.134638955251866,36.0,0.0,11.803600553876269,19.57,61.0,10.05805243228504,508,0.08631504964708697,0.6698911729141476,3,0,1
9.210440366976517,36.0,2.0,11.58989576532275,28.06,75.5,9.68084387626357,211,0.037621375402733026,0.7272727272727273,1,0,1
10.085850775128717,36.0,3.0,11.338583982516495,14.76,49.5,10.083431284544119,409,0.10534923582345379,0.708171206225681,1,0,1
9.210440366976517,36.0,4.0,10.239995502805316,22.16,32.7,9.029537661151497,152,0.14022847351135226,0.7606060606060606,4,0,1
8.699681400989514,36.0,1.0,11.0186455364637,13.83,76.4,8.55564437779049,186,0.03707860748705173,0.7072829131652661,4,0,0
8.699681400989514,36.0,4.0,10.085850775128717,9.3,84.8,8.268988209506656,135,0.10101949025487256,0.680327868852459,4,0,0
8.412054873292933,36.0,1.0,11.537627833610571,9.96,42.3,8.6347984334905,222,0.01957468393944124,0.708171206225681,4,3,0
10.021315031649332,36.0,9.0,10.714439990727769,18.69,61.5,9.277812087091196,229,0.21761130365235937,0.6708507670850767,1,0,0
9.210440366976517,36.0,10.0,11.002116507732017,33.04,40.5,8.848652886213905,232,0.07773845230953809,0.6708507670850767,4,3,0
9.65509029374725,36.0,1.0,11.429554725537322,26.22,61.8,10.474523594701102,312,0.06398035038907968,0.703862660944206,4,0,1
9.392745258631441,36.0,5.0,11.338583982516495,8.04,38.3,9.01663425631559,344,0.05643336666190544,0.6698911729141476,1,0,1
7.601402334583733,36.0,1.0,11.571203807011969,2.38,12.3,7.918264686095274,318,0.006989774742481983,0.7272727272727273,3,3,1
9.392745258631441,60.0,2.0,10.545367754151743,18.13,76.8,8.995908761263994,108,0.0913416815742397,0.7072829131652661,4,0,0
9.392745258631441,60.0,8.0,11.407576060361786,14.47,84.7,9.706559843352812,302,0.04508998800159979,0.7017964071856287,4,3,0
9.680406499268875,36.0,2.0,11.532737896139919,13.26,79.5,9.741203889478681,112,0.06810139983531349,0.6708507670850767,3,0,0
10.422311107413181,60.0,10.0,11.51293546492023,12.49,42.1,10.153934938377683,266,0.08864416270047593,0.5959595959595959,1,0,0
9.90353755128617,36.0,8.0,11.08523008522044,3.59,71.5,9.253687176479549,146,0.12666319082377478,0.7072829131652661,4,3,1
9.862717639992917,60.0,10.0,11.034905792929415,10.43,17.3,8.7417757069247,145,0.08260981745468618,0.7017964071856287,3,3,1
10.463131911491967,60.0,1.0,11.652696102959753,4.94,33.7,9.78425346461243,213,0.08236253608319132,0.726530612244898,3,0,1
9.392745258631441,60.0,0.0,10.298329770340379,30.73,87.3,9.281637253858216,174,0.11116185087896545,0.6884057971014492,4,0,0
9.45727857185611,36.0,7.0,10.373522431293592,18.68,44.3,9.520541965857834,143,0.16551168311883044,0.6698911729141476,3,0,1
9.484253080341965,36.0,6.0,10.404293143019792,22.4,58.8,9.751035429344451,333,0.16332606324972737,0.680327868852459,1,0,1
8.68710472813351,36.0,1.0,11.350418300109132,10.29,76.0,7.698936199813447,98,0.02981508492918647,0.7017964071856287,1,0,1
9.680406499268875,36.0,2.0,11.082157933374816,13.77,23.7,9.421897054038473,194,0.09203039438872823,0.6953405017921147,1,0,0
8.987321812850125,36.0,1.0,10.933124826700707,24.11,101.0,7.947325027016463,115,0.06217024923230736,0.6530612244897959,4,0,0
9.680406499268875,36.0,1.0,11.156264806643742,16.82,30.0,9.161780181360806,400,0.08453922184768327,0.7017964071856287,4,0,1
10.12667110305036,36.0,3.0,11.599112335481124,12.99,54.6,9.429797135432397,369,0.09581770814222287,0.7017964071856287,1,0,1
8.853808274977197,60.0,3.0,11.407576060361786,12.69,54.5,9.789030230558303,175,0.022688974803359553,0.7072829131652661,1,0,1
10.596659732783579,36.0,10.0,11.468335965641396,18.82,12.3,9.068085324395312,210,0.15718682697334033,0.7072829131652661,1,2,1
10.12667110305036,60.0,1.0,10.915106645867503,26.64,55.7,9.244935016740682,152,0.1383908965316658,0.7429906542056075,4,0,1
9.61587214452889,60.0,7.0,11.225256725762893,5.44,21.4,7.013915474810528,166,0.06607102863541833,0.6698911729141476,3,0,0
9.472781556562168,60.0,7.0,11.184435286790631,10.08,47.2,9.407796816354407,189,0.05245125812364606,0.6698911729141476,1,0,1
8.77971129020447,36.0,5.0,10.275085591132715,5.89,26.7,7.965545573129992,223,0.10101888873569558,0.6698911729141476,4,3,0
9.862717639992917,36.0,10.0,11.289794413577894,31.22,51.0,9.012864567410551,166,0.0949432585112233,0.7429906542056075,1,0,1
10.085850775128717,60.0,10.0,11.48247656671073,8.08,43.8,9.514879561494386,280,0.038297530202449186,0.680327868852459,1,0,1
9.856186279418115,36.0,2.0,10.657282884047461,12.48,48.3,10.313343008945585,269,0.18170775310500567,0.7072829131652661,3,0,1
8.699681400989514,36.0,2.0,11.002116507732017,9.08,59.2,8.2409125416889,96,0.041379724055188964,0.7072829131652661,4,3,0
9.99884318585288,36.0,10.0,11.09005638249644,17.31,80.1,10.343740486129956,203,0.12793052803527805,0.7606060606060606,1,0,1
10.305647203635566,36.0,7.0,11.951186847493476,12.03,62.0,10.731078209645563,229,0.06672659191966471,0.6996587030716723,1,0,0
8.987321812850125,36.0,10.0,11.451060699493427,16.22,25.2,9.244065241377804,434,0.033325107433093644,0.7072829131652661,4,0,1
10.12667110305036,36.0,1.0,10.859018228147887,9.0,20.6,7.990238185720363,160,0.19495962470199185,0.6698911729141476,4,2,1
9.61587214452889,60.0,10.0,11.51293546492023,7.93,64.2,9.53798807237101,241,0.059061712594488655,0.7272727272727273,1,0,1
8.922791623969637,36.0,8.0,9.99884318585288,36.93,33.7,8.85978949474541,217,0.14103761584590224,0.6953405017921147,3,0,1
10.262070674744162,60.0,4.0,11.695255355062795,16.6,69.7,11.111835770762712,253,0.04730926907309269,0.7072829131652661,1,2,1
8.699681400989514,36.0,6.0,10.714439990727769,20.37,37.0,8.438149984075784,239,0.054150893095174624,0.7017964071856287,1,2,0
9.488047863280759,36.0,2.0,11.082157933374816,18.08,93.2,9.733114329258015,221,0.08038146803667015,0.6698911729141476,1,0,1
10.404293143019792,36.0,10.0,11.744045122410057,13.34,54.0,10.797921148054973,461,0.10388343967241216,0.7433628318584071,1,0,1
9.852246888342531,36.0,0.0,11.264476926102367,19.35,40.6,9.614804979750764,359,0.09107368097215814,0.7272727272727273,3,0,1
9.392745258631441,60.0,5.0,11.184435286790631,13.2,63.3,8.91918561004543,183,0.04007165472421263,0.7272727272727273,1,3,1
9.546884034617925,36.0,1.0,11.951186847493476,10.68,36.2,9.536112711175099,199,0.020146147100903032,0.6708507670850767,1,1,1
7.783640596221253,36.0,9.0,10.596659732783579,19.38,80.6,8.772145439245099,157,0.023536938918324504,0.6708507670850767,4,0,0
10.308985993422082,60.0,10.0,10.847451815498797,8.24,80.5,7.885329239273191,162,0.21088808495740458,0.7619047619047619,4,0,0
9.798182590890704,36.0,10.0,11.225256725762893,1.92,23.8,8.507950610049305,170,0.10122220444728844,0.7072829131652661,4,0,1
8.412054873292933,36.0,6.0,11.695255355062795,15.94,37.4,10.074790291180951,175,0.01355064493550645,0.6554054054054054,1,0,1
9.90353755128617,36.0,10.0,11.38089009560181,23.88,76.4,10.179033782643387,294,0.08963921407544327,0.7027027027027027,4,0,1
9.093918908958932,36.0,3.0,10.819798284210286,29.86,63.4,9.797904789961063,318,0.07194433335999359,0.7017964071856287,3,0,0
8.895766604056085,36.0,5.0,10.448743588106625,23.41,80.4,9.239704980606087,209,0.08326842837273991,0.7017964071856287,1,0,1
10.373522431293592,60.0,5.0,11.643962499267984,20.58,49.0,9.664214619292034,405,0.0812093463845911,0.6153846153846154,1,0,0
8.294299608857235,36.0,4.0,9.61587214452889,20.64,37.0,8.868835492826895,161,0.10542765787370102,0.6153846153846154,3,0,1
10.085850775128717,36.0,1.0,11.695255355062795,15.4,81.7,10.65143063618168,229,0.07463653634636537,0.6698911729141476,1,0,1
9.392745258631441,36.0,0.0,11.002116507732017,15.1,27.2,8.647519453091812,273,0.09145370925814837,0.75,4,3,0
8.476579508530941,36.0,7.0,10.373522431293592,23.26,71.7,8.679822114864455,222,0.05936273897288517,0.7676767676767676,4,0,1
8.38958706681109,36.0,2.0,10.308985993422082,31.28,53.7,8.313607139317558,209,0.05915233906437425,0.703862660944206,1,3,1
8.294299608857235,36.0,7.0,11.479968294812119,12.04,44.3,7.620705086838262,202,0.01686986534944042,0.703862660944206,1,2,1
9.952325334619427,36.0,2.0,11.362114203075018,14.25,95.5,9.479680250180099,233,0.09665628051899734,0.6857923497267759,1,0,1
9.392745258631441,36.0,10.0,11.082157933374816,16.19,48.8,9.702411219258526,405,0.06930843536577862,0.7017964071856287,4,0,1
8.853808274977197,36.0,2.0,11.918397239722838,2.81,43.5,9.130864170474386,379,0.017780977521798257,0.7272727272727273,3,0,1
9.952325334619427,60.0,7.0,11.69392114317551,25.42,69.1,10.405655809210936,232,0.049426959917231256,0.7017964071856287,4,0,1
8.630700432209832,36.0,1.0,11.008827161953665,21.87,16.3,7.869783902530146,212,0.03429025423728813,0.7248322147651006,4,0,1
10.596659732783579,36.0,10.0,11.141876276228,3.05,0.4,6.345636360828596,238,0.21584420100852025,0.6857923497267759,1,2,0
9.61587214452889,36.0,6.0,10.868587496017359,22.42,63.6,9.420763358881013,185,0.10927559414990859,0.6698911729141476,3,0,1
8.909370405197466,36.0,10.0,11.184435286790631,2.67,47.4,8.637284671674058,180,0.04492251291451425,0.6698911729141476,1,2,1
9.392745258631441,36.0,10.0,10.645448706505872,23.63,87.2,9.032767522204432,161,0.1198114824335904,0.726530612244898,1,0,1
9.61587214452889,36.0,1.0,11.561725152903833,4.1,2.9,6.368187186350492,174,0.05252771111872929,0.7429906542056075,4,1,1
9.90353755128617,60.0,10.0,11.23850177707664,2.72,67.6,8.61993026886735,217,0.07777614060937747,0.7606060606060606,1,0,1
9.210440366976517,36.0,10.0,10.915106645867503,13.66,37.8,9.662307313735766,475,0.06569112193703192,0.6996587030716723,1,0,1
9.105090961257085,36.0,10.0,11.082157933374816,4.28,2.0,5.3706380281276624,172,0.0507192518304313,0.7072829131652661,1,0,1
8.699681400989514,36.0,3.0,11.256563619885794,14.33,82.1,9.879655819282782,262,0.029005704212258867,0.7072829131652661,4,0,1
10.463131911491967,60.0,1.0,11.951186847493476,11.49,59.0,10.561240688896971,488,0.05074455115179775,0.7272727272727273,3,0,0
9.937937287265354,36.0,6.0,11.034905792929415,14.32,40.5,9.911108439667489,351,0.12719473650261237,0.726530612244898,1,0,1
10.12667110305036,60.0,10.0,11.451060699493427,18.9,93.6,9.801399454452342,381,0.06742500957324597,0.6698911729141476,3,0,1
8.014996894348302,36.0,10.0,10.915106645867503,14.49,16.9,8.086410275323782,257,0.021444775685305027,0.7606060606060606,1,0,1
8.517393171418904,36.0,1.0,10.203629181337648,29.66,43.0,8.548691858475609,218,0.07270990670812971,0.7606060606060606,4,0,0
10.26729698537546,36.0,5.0,11.461642696843066,20.94,35.3,6.86171134048073,195,0.13419483854670988,0.7027027027027027,4,0,0
10.043292972227004,36.0,7.0,11.407576060361786,7.76,79.2,8.894533135798554,232,0.10478336221837088,0.6573426573426573,4,0,0
9.210440366976517,36.0,10.0,11.211833885608513,13.67,17.3,9.43946599496794,194,0.048827217208020315,0.6820652173913043,1,0,1
9.581972891547895,36.0,10.0,10.657282884047461,30.27,84.8,9.660778845727078,189,0.139234098607452,0.7058823529411765,4,0,1
9.939144229744162,36.0,10.0,10.859018228147887,18.69,82.5,8.283999304248526,183,0.1695047296777667,0.7072829131652661,4,0,0
10.422311107413181,60.0,10.0,11.225256725762893,18.19,35.5,9.820105943597078,299,0.12504239321708527,0.7072829131652661,4,0,0
8.561401446080557,36.0,4.0,10.12667110305036,19.49,29.1,8.27563105457801,146,0.08459779305933152,0.6153846153846154,4,0,1
9.937937287265354,36.0,2.0,10.714439990727769,3.65,10.7,8.012349639327795,221,0.18511863503065848,0.6708507670850767,4,0,1
9.680406499268875,36.0,3.0,11.58989576532275,7.39,5.3,7.7458682297922685,125,0.059287856904788355,0.7072829131652661,4,2,1
9.61587214452889,36.0,3.0,11.08523008522044,9.14,33.7,9.413444467952665,88,0.09365638226093358,0.6820652173913043,1,0,1
9.575052927597383,36.0,4.0,11.082157933374816,26.83,74.8,9.666371843655035,166,0.0892266043192026,0.7072829131652661,4,0,0
10.463131911491967,36.0,4.0,11.461642696843066,33.16,66.0,10.756114047641395,194,0.15978950027364966,0.7429906542056075,1,0,1
9.392745258631441,36.0,1.0,11.51293546492023,18.01,85.3,10.42302511690414,364,0.052227332720073585,0.75,4,0,1
8.699681400989514,36.0,5.0,11.156264806643742,10.17,41.1,9.308192772143688,184,0.03444952293892476,0.6857923497267759,1,0,0
8.517393171418904,36.0,10.0,11.314486721293981,6.1,11.0,8.339261982923576,268,0.022553772618641173,0.7072829131652661,1,0,1
10.085850775128717,60.0,3.0,11.951186847493476,11.07,29.0,10.098684201799387,317,0.029841375139016253,0.7354260089686099,1,0,1
9.90353755128617,36.0,4.0,11.918397239722838,21.42,77.8,10.087474388649143,202,0.05366770658347332,0.6428571428571429,1,0,1
9.392745258631441,60.0,2.0,10.62135173563291,19.58,35.1,8.484876589939695,213,0.08351311811177217,0.6820652173913043,4,3,1
10.012386799492118,60.0,1.0,10.747229096720554,37.21,11.0,8.725994381014571,248,0.15092879256965944,0.6708860759493671,3,2,0
9.305741456739435,36.0,10.0,11.002116507732017,6.64,39.9,9.178333575841096,351,0.06854229154169166,0.6983471074380165,3,0,1
9.472781556562168,36.0,7.0,10.778977123006351,25.27,57.2,9.656243400857722,166,0.10482879280179955,0.7606060606060606,4,0,0
9.575052927597383,60.0,10.0,11.289794413577894,11.24,19.7,8.634620608292202,447,0.04367794830775384,0.6554054054054054,1,0,1
8.699681400989514,36.0,2.0,10.596659732783579,16.68,40.5,8.410720946905721,288,0.06291812456263121,0.6708507670850767,4,3,1
8.824824939175638,36.0,0.0,10.454523783963511,19.32,87.0,9.03025631012242,185,0.07891334408849966,0.7248322147651006,1,0,0
9.510519035757246,36.0,10.0,11.849404844423074,13.79,51.0,9.664659134301736,198,0.03729708882095821,0.6996587030716723,1,0,1
10.463131911491967,60.0,4.0,11.407576060361786,26.59,66.8,10.207399701847889,474,0.11739901346487135,0.7433628318584071,1,0,1
9.825580063659602,36.0,3.0,11.775297421715827,27.23,53.4,10.057323897250996,200,0.053029566501553695,0.676923076923077,1,0,1
10.12667110305036,60.0,1.0,11.002116507732017,14.22,35.3,8.399760094524142,228,0.12053389322135573,0.6554054054054054,1,0,0
8.699681400989514,36.0,5.0,10.05195066017375,18.57,71.3,9.261793653565098,160,0.09973978976391522,0.7072829131652661,4,0,1
9.680406499268875,36.0,3.0,11.856522261533737,10.98,29.0,10.972876982527335,242,0.04266105012339375,0.7248322147651006,1,2,1
9.207937487359873,36.0,1.0,10.463131911491967,12.69,50.0,8.98894529119609,89,0.11630183936935908,0.6820652173913043,4,0,1
9.210440366976517,60.0,10.0,11.951186847493476,5.29,30.0,10.270454353159858,340,0.01197948123112613,0.6698911729141476,1,0,1
10.085850775128717,60.0,4.0,11.51293546492023,22.46,49.2,9.775824621045972,144,0.07245330560332759,0.7017964071856287,3,2,1
9.61587214452889,36.0,5.0,10.275085591132715,31.54,66.6,8.783089671796096,226,0.24302357645112366,0.7017964071856287,3,0,1
8.294299608857235,36.0,5.0,10.308985993422082,16.04,28.9,8.161089512845797,168,0.05085565773690524,0.6698911729141476,4,0,0
9.61587214452889,60.0,1.0,11.385103457032141,10.0,59.9,9.291182759820284,358,0.05026905421987911,0.8636363636363636,3,0,1
8.987321812850125,36.0,2.0,11.608244735642321,13.29,51.0,10.087099942513005,245,0.027301385303421445,0.7017964071856287,1,0,1
9.137877200242468,36.0,1.0,10.12667110305036,20.5,57.9,9.438431663014326,175,0.15139612985766832,0.6820652173913043,1,0,0
9.005895898094458,36.0,6.0,11.127277689932466,10.68,74.1,8.53934599605737,288,0.046352408398517904,0.7248322147651006,1,0,1
8.987321812850125,36.0,4.0,10.357774570341576,28.11,63.8,9.62733871589802,134,0.11278370144706779,0.6953405017921147,1,0,0
8.77971129020447,36.0,3.0,10.859018228147887,16.07,49.6,9.487896348128954,233,0.047126047835114974,0.708171206225681,4,0,1
9.392745258631441,60.0,5.0,11.156264806643742,28.39,15.1,7.155396301896734,246,0.05317488430554763,0.7017964071856287,1,0,0
8.006700845440367,36.0,6.0,11.156264806643742,6.67,38.6,7.180069874302796,171,0.01747243329714906,0.7058823529411765,1,0,1
